Canada-Alberta,  Population size (1-year)     Last modified: 31-Jul-2014, MPv5 (May07)

Year     Age      Female         Male        Total
1946     109          0.00         0.00         0.00
1946     110+         0.00         0.00         0.00
1947       0       9486.98      9980.12     19467.10
1947       1       9020.98      9460.64     18481.62
1947       2       8618.72      9014.48     17633.20
1947       3       8276.62      8635.48     16912.10
1947       4       7989.03      8318.32     16307.35
1947       5       7751.93      8057.31     15809.24
1947       6       7560.92      7846.63     15407.55
1947       7       7410.32      7680.95     15091.27
1947       8       7296.56      7554.26     14850.82
1947       9       7213.96      7461.41     14675.37
1947      10       7159.95      7397.72     14557.67
1947      11       7130.93      7358.78     14489.71
1947      12       7115.34      7332.18     14447.52
1947      13       7106.75      7311.26     14418.01
1947      14       7103.74      7291.84     14395.58
1947      15       7110.90      7286.84     14397.74
1947      16       7127.82      7297.34     14425.16
1947      17       7137.48      7276.59     14414.07
1947      18       7132.40      7202.00     14334.40
1947      19       7116.33      7095.58     14211.91
1947      20       7098.42      6994.24     14092.66
1947      21       7075.84      6885.90     13961.74
1947      22       7045.52      6809.90     13855.42
1947      23       7004.10      6790.33     13794.43
1947      24       6951.19      6802.93     13754.12
1947      25       6891.03      6806.61     13697.64
1947      26       6824.28      6814.21     13638.49
1947      27       6737.04      6785.80     13522.84
1947      28       6623.54      6699.97     13323.51
1947      29       6490.96      6576.97     13067.93
1947      30       6350.79      6458.72     12809.51
1947      31       6200.62      6332.88     12533.50
1947      32       6050.70      6227.30     12278.00
1947      33       5904.87      6157.13     12062.00
1947      34       5759.87      6107.54     11867.41
1947      35       5611.28      6049.45     11660.73
1947      36       5465.53      5991.78     11457.31
1947      37       5297.44      5915.28     11212.72
1947      38       5096.69      5809.52     10906.21
1947      39       4879.20      5684.10     10563.30
1947      40       4667.53      5563.10     10230.63
1947      41       4451.87      5439.68      9891.55
1947      42       4277.54      5323.43      9600.97
1947      43       4168.29      5221.18      9389.47
1947      44       4101.62      5127.68      9229.30
1947      45       4033.70      5036.18      9069.88
1947      46       3975.61      4950.92      8926.53
1947      47       3902.85      4856.92      8759.77
1947      48       3799.77      4745.51      8545.28
1947      49       3679.85      4627.18      8307.03
1947      50       3568.52      4513.27      8081.79
1947      51       3456.35      4392.69      7849.04
1947      52       3366.27      4322.02      7688.29
1947      53       3310.18      4327.52      7637.70
1947      54       3273.76      4377.92      7651.68
1947      55       3231.92      4415.25      7647.17
1947      56       3190.91      4452.40      7643.31
1947      57       3129.41      4454.23      7583.64
1947      58       3033.42      4400.15      7433.57
1947      59       2914.34      4302.90      7217.24
1947      60       2795.52      4203.91      6999.43
1947      61       2675.03      4099.33      6774.36
1947      62       2551.03      3956.50      6507.53
1947      63       2426.70      3763.43      6190.13
1947      64       2301.86      3535.18      5837.04
1947      65       2173.77      3300.69      5474.46
1947      66       2044.10      3058.78      5102.88
1947      67       1910.52      2815.45      4725.97
1947      68       1772.43      2580.62      4353.05
1947      69       1632.60      2352.95      3985.55
1947      70       1494.61      2123.28      3617.89
1947      71       1359.02      1892.61      3251.63
1947      72       1229.36      1682.61      2911.97
1947      73       1109.94      1503.61      2613.55
1947      74        998.85      1348.02      2346.87
1947      75        890.93      1197.85      2088.78
1947      76        787.43      1057.52      1844.95
1947      77        693.42       926.51      1619.93
1947      78        609.76       803.59      1413.35
1947      79        535.17       689.59      1224.76
1947      80        542.16       612.61      1154.77
1947      81        431.31       524.99       956.30
1947      82        383.25       451.40       834.65
1947      83        341.07       348.75       689.82
1947      84        283.28       308.87       592.15
1947      85        242.42       250.39       492.81
1947      86        213.15       217.14       430.29
1947      87        151.87       151.03       302.90
1947      88        119.24       108.38       227.62
1947      89         99.68        74.26       173.94
1947      90         73.41        62.98       136.39
1947      91         53.94        40.77        94.71
1947      92         45.64        34.37        80.01
1947      93         31.49        32.28        63.77
1947      94         20.06        14.31        34.37
1947      95         11.96         8.64        20.60
1947      96          6.41        10.02        16.43
1947      97          3.01         7.86        10.87
1947      98          5.40         7.54        12.94
1947      99          4.86         4.75         9.61
1947     100          2.46         1.61         4.07
1947     101          1.23         0.00         1.23
1947     102          0.00         0.00         0.00
1947     103          0.00         0.00         0.00
1947     104          0.00         0.00         0.00
1947     105          0.00         0.00         0.00
1947     106          0.00         0.00         0.00
1947     107          0.00         0.00         0.00
1947     108          0.00         0.00         0.00
1947     109          0.00         0.00         0.00
1947     110+         0.00         0.00         0.00
1948       0      10197.17     10682.61     20879.78
1948       1       9720.01     10119.74     19839.75
1948       2       9292.92      9626.80     18919.72
1948       3       8913.08      9196.19     18109.27
